ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE,JOINT_ACCOUNT_HOLDER,BANKCARD,ONLINE_ACCESS,CARDNB,RTN
101141,1141,CHK,65566,NO ,YES,NO ,,21000322
101142,1142,CHK,66749,YES,NO ,NO ,213130951856200,73000176
101143,1143,CHK,3412,YES,NO ,YES,5423111111111110,111000025
101144,1144,LN ,6186,YES,NO ,NO ,5462522444922680,21000322
101145,1145,CHK,-598.4,YES,NO ,YES,3528309518562060,54001204
201145,1145,SAV,-489.6,YES,NO ,YES,3530 1113 3330 0000,307070267
101146,1146,CHK,206,NO ,NO ,NO ,5520111111111120,11500010
101147,1147,CHK,35,NO ,YES,NO ,6220264390045750,122101706
101148,1148,LN ,2514,NO ,YES,YES,3528309518562060,71000505
101149,1149,CHK,92889,NO ,NO ,NO ,36111111111111,61000052
101150,1150,CHK,26396.15,YES,YES,NO ,5383908528354960,101000035
201150,1150,SAV,21596.85,YES,YES,NO ,30111111161229,121000358
101151,1151,CHK,3434,NO ,YES,NO ,4024-0071-2159-5481,125000024
101152,1152,LN ,29363,NO ,YES,NO ,378282246310005,21200339
101153,1153,CHK,12778,YES,NO ,NO ,5423111111111110,71000505
101154,1154,CHK,42973,YES,NO ,NO ,4024007121595480,11000138
101155,1155,CHK,1543.3,NO ,YES,NO ,5580977968891500,11000138
201155,1155,SAV,1262.7,NO ,YES,NO ,340000000000009,11200608
101156,1156,LN ,5019,YES,NO ,YES,5520111111111120,122400724
101157,1157,CHK,3120,NO ,YES,YES,,71214579
101158,1158,SAV,99999,NO ,YES,NO ,5169799091854330,64000020
101159,1159,SAV,895,NO ,YES,NO ,340000000000009,21200339
101160,1160,SAV,4596.9,NO ,NO ,NO ,30310111161029,51000017
201160,1160,CHK,3761.1,NO ,NO ,NO ,3528309518562060,211672531
101161,1161,CHK,806,NO ,YES,YES,30011111111119,21300077
101162,1162,CHK,12110,YES,NO ,NO ,30310111161029,81904808
101163,1163,CHK,103196,NO ,YES,NO ,30210111161229,51000017
101164,1164,LN ,73835,YES,NO ,NO ,30510011111111,73000176
101165,1165,CHK,12385.45,YES,NO ,NO ,5580977968891500,51000017
201165,1165,SAV,10133.55,YES,NO ,NO ,4146-6643-9004-5458,125000024
101166,1166,CHK,5667,NO ,YES,YES,4146 6643 9004 5458,121000358
101167,1167,CHK,154,YES,NO ,YES,213130951856200,11900571
101168,1168,SAV,2844,NO ,NO ,NO ,30111111161229,26009593
101169,1169,SAV,54223,YES,NO ,NO ,4146 6643 9004 5458,71214579
101170,1170,SAV,19182.35,YES,NO ,NO ,,122101706
201170,1170,CHK,15694.65,YES,NO ,NO ,3400-000000-00009,63100277
101171,1171,CHK,17173,YES,NO ,NO ,5580977968891500,51000017
101172,1172,LN ,17173,YES,NO ,NO ,30310111161029,111000025
101173,1173,CHK,26551,NO ,NO ,NO ,4146664390045450,122101706
101174,1174,CHK,1203,NO ,YES,NO ,3400-000000-00009,51000017
101175,1175,SAV,6287.05,NO ,NO ,NO ,378282246310005,41001039
201175,1175,CHK,5143.95,NO ,NO ,NO ,30310111161029,11200365
101176,1176,SAV,0,YES,YES,YES,36111111111111,111000025
101177,1177,SAV,6683,YES,YES,NO ,,53904483
101178,1178,CHK,6804,NO ,NO ,NO ,5520111111111120,81000032
101179,1179,CHK,5256,NO ,YES,YES,6520224090045450,53000196
101180,1180,LN ,166,NO ,YES,YES,5285696282092970,121000358
101181,1181,CHK,90514,YES,NO ,NO ,5169 7990 9185 4334,63000047
101182,1182,SAV,21062,YES,NO ,NO ,,122101706
101183,1183,SAV,34128,YES,NO ,NO ,30310111161029,63100277
101184,1184,SAV,3328,YES,NO ,NO ,180030951856201,21000322
101185,1185,SAV,32752.5,NO ,YES,NO ,30210111161229,211672531
201185,1185,CHK,26797.5,NO ,YES,NO ,5169 7990 9185 4334,122101706
101186,1186,SAV,38145,NO ,NO ,NO ,4146-6643-9004-5458,71000505
101187,1187,SAV,451,YES,NO ,NO ,4024007121595480,52001633
101188,1188,SAV,30489,NO ,NO ,NO ,4024 0071 2159 5481,31202084
101189,1189,SAV,786,NO ,YES,YES,6011567891012130,82000073
101190,1190,SAV,1740.75,YES,YES,NO ,30411111111111,111000025
201105,1105,CHK,4407.75,NO ,YES,NO ,5580977968891500,123103716
101106,1106,SAV,2087,NO ,YES,YES,4024-0071-2159-5481,21200339
101107,1107,SAV,5293,NO ,NO ,NO ,6011567891012130,71214579
101108,1108,SAV,15756,YES,NO ,NO ,4146664390045450,31202084
101109,1109,SAV,10599,NO ,YES,NO ,4146 6643 9004 5458,21200339
101110,1110,SAV,30135.05,NO ,NO ,NO ,5383908528354960,81904808
201110,1110,CHK,24655.95,NO ,NO ,NO ,3530 1113 3330 0000,21300077
101111,1111,SAV,2938,NO ,NO ,NO ,30111111161229,11900571
101112,1112,SAV,34167,YES,YES,NO ,3400-000000-00009,211672531
101113,1113,SAV,39020,NO ,YES,NO ,4024007121595480,31202084
101114,1114,SAV,487,NO ,YES,NO ,3400-000000-00009,63100277
101115,1115,CHK,237.05,YES,YES,YES,5169-7990-9185-4334,101100045
201115,1115,SAV,193.95,YES,YES,YES,5169 7990 9185 4334,11200365
101116,1116,LN ,33887,NO ,NO ,NO ,5520111111111120,41001039
101117,1117,CHK,34177,YES,NO ,NO ,30011111111119,41001039
101118,1118,SAV,40477,NO ,NO ,NO ,4146 6643 9004 5458,11500010
101119,1119,SAV,511,NO ,NO ,NO ,5169799091854330,125000024
101120,1120,SAV,334.95,YES,YES,NO ,3400 000000 00009,61000052
201120,1120,CHK,274.05,YES,YES,NO ,4146-6643-9004-5458,111000025
101121,1121,SAV,7015,NO ,YES,NO ,3400-000000-00009,54001204
101122,1122,SAV,8076,NO ,YES,YES,6011567891012130,122400724
101123,1123,SAV,310,NO ,NO ,YES,38111111111119,122101706
101124,1124,SAV,8637,NO ,YES,NO ,3528-3095-1856-2063,81000032
101125,1125,SAV,11881.65,NO ,YES,NO ,5169-7990-9185-4334,11400495
201125,1125,CHK,9721.35,NO ,YES,NO ,38111111111119,41001039
101212,1212,LN ,2989,NO ,YES,NO ,3400 000000 00009,54001204
101213,1213,CHK,16577,NO ,YES,NO ,4146 6643 9004 5458,11400495
101214,1214,CHK,69047,NO ,NO ,NO ,5520111111111120,101000035
101215,1215,CHK,3339.6,NO ,YES,YES,38111111111119,122400724
201215,1215,SAV,2732.4,NO ,YES,YES,30111111161229,103000017
101216,1216,LN ,24790,NO ,NO ,NO ,5169 7990 9185 4334,11200608
101217,1217,SAV,76487,YES,NO ,NO ,5462522444922680,81904808
101218,1218,SAV,11706,YES,NO ,NO ,4146 6643 9004 5458,125000574
101219,1219,SAV,11751,YES,YES,NO ,30111111161229,51000017
101220,1220,SAV,410.85,YES,YES,YES,5169 7990 9185 4334,71103619
201220,1220,CHK,336.15,YES,YES,YES,30210111161229,52001633
101221,1221,CHK,1217,NO ,YES,NO ,3528309518562060,123002011
101222,1222,CHK,716,NO ,YES,YES,,11500010
101223,1223,CHK,24281,YES,NO ,NO ,5580977968891500,211672531
101224,1224,LN ,9652,NO ,YES,NO ,4024 0071 2159 5481,81000032
101225,1225,SAV,14975.4,YES,YES,NO ,180030951856201,11200608
201225,1225,CHK,12252.6,YES,YES,NO ,5169 7990 9185 4334,122400724
101226,1226,SAV,26678,NO ,NO ,NO ,5520111111111120,64000020
101227,1227,SAV,1032,YES,NO ,NO ,30011111111119,63100277
101228,1228,SAV,14029,NO ,NO ,NO ,4024-0071-2159-5481,103000017
101229,1229,SAV,854,NO ,YES,NO ,4146 6643 9004 5458,51000017
101230,1230,SAV,1024.1,NO ,NO ,NO ,30011111111119,21000322
201230,1230,CHK,837.9,NO ,NO ,NO ,,81904808
101231,1231,SAV,1921,NO ,YES,NO ,4024 0071 2159 5481,123002011
101232,1232,SAV,2836,YES,NO ,YES,5169 7990 9185 4334,323070380
101233,1233,CHK,7293,YES,NO ,YES,5169-7990-9185-4334,61000052
101234,1234,CHK,77547,NO ,YES,NO ,36111111111111,53000196
101235,1235,CHK,122941.5,YES,YES,NO ,5462522444922680,121000358
201235,1235,SAV,100588.5,YES,YES,NO ,3400-000000-00009,125000574
101236,1236,LN ,705,NO ,NO ,NO ,6220264390045750,124101555
101237,1237,SAV,22414,NO ,NO ,NO ,3400 000000 00009,125000574
101238,1238,SAV,37057,YES,NO ,NO ,30411111111111,125000574
101239,1239,SAV,58844,NO ,NO ,NO ,3400 000000 00009,71103619
101240,1240,SAV,24666.4,YES,NO ,NO ,180030951856201,125200879
201240,1240,CHK,20181.6,YES,NO ,NO ,4024 0071 2159 5481,41001039
101241,1241,CHK,14228,YES,NO ,NO ,213130951856200,51000017
101242,1242,CHK,16925,NO ,YES,NO ,3530 1113 3330 0000,21200339
101243,1243,CHK,2557,YES,NO ,NO ,4146-6643-9004-5458,101100045
101244,1244,LN ,15865,NO ,YES,NO ,,107000327
101245,1245,SAV,17624.2,NO ,NO ,NO ,180030951856201,11200608
201245,1245,CHK,14419.8,NO ,NO ,NO ,30111111161229,122101706
101246,1246,SAV,11251,YES,YES,NO ,,26009593
101247,1247,SAV,50643,YES,NO ,NO ,4024007121595480,81000032
101248,1248,LN ,29998,YES,NO ,NO ,5520111111111120,101000035
101249,1249,CHK,105786,NO ,YES,NO ,30411111111111,122400724
101250,1250,CHK,2882.55,NO ,NO ,NO ,340000000000009,51000017
201250,1250,SAV,2358.45,NO ,NO ,NO ,5580977968891500,11500010
101251,1251,CHK,2843,YES,YES,NO ,5580977968891500,125200879
101252,1252,LN ,35122,YES,YES,NO ,5423111111111110,73000176
101253,1253,CHK,19476,NO ,YES,NO ,4024 0071 2159 5481,101100045
101254,1254,CHK,903,NO ,NO ,NO ,3400-000000-00009,71103619
101255,1255,CHK,50309.05,YES,NO ,NO ,5169799091854330,122400724
201255,1255,SAV,41161.95,YES,NO ,NO ,,124101555
101256,1256,LN ,6583,NO ,YES,NO ,5423111111111110,26009593
101257,1257,CHK,37786,YES,YES,NO ,340000000000009,125000024
101258,1258,CHK,29610,YES,NO ,NO ,4024 0071 2159 5481,11200608
101259,1259,CHK,43176,YES,NO ,NO ,3530 1113 3330 0000,21000322
101260,1260,LN ,1055,NO ,YES,YES,30310111161029,122101706
101261,1261,CHK,40895,YES,YES,NO ,,101000035
101262,1262,CHK,4568,YES,NO ,NO ,3530 1113 3330 0000,123103716
101263,1263,CHK,28859,NO ,YES,NO ,3400-000000-00009,31202084
101264,1264,SAV,33938,NO ,YES,NO ,5169799091854330,31202084
101265,1265,SAV,3455.65,YES,NO ,YES,30111111161229,64000020
201265,1265,CHK,2827.35,YES,NO ,YES,30411111111111,101100045
101266,1266,SAV,4998,NO ,YES,NO ,5285696282092970,52001633
101267,1267,SAV,9659,NO ,YES,YES,5520111111111120,51000017
101268,1268,LN ,-24136,NO ,YES,NO ,30310111161029,64000020
101269,1269,CHK,224784,YES,NO ,NO ,5285696282092970,123103716
101270,1270,CHK,709.5,NO ,YES,NO ,,103000017
201270,1270,SAV,580.5,NO ,YES,NO ,4024 0071 2159 5481,63100277
101271,1271,SAV,36447,NO ,YES,NO ,6520224090045450,51000017
101272,1272,SAV,185571,NO ,NO ,NO ,5462522444922680,64000020
101273,1273,SAV,8428,YES,NO ,NO ,4024007121595480,61000052
101274,1274,SAV,5632,NO ,YES,NO ,4024007121595480,113000023
101275,1275,SAV,2620.2,YES,YES,NO ,213130951856200,307070267
201190,1190,CHK,1424.25,YES,YES,NO ,5423111111111110,123103716
101191,1191,SAV,8602,YES,NO ,NO ,30411111111111,123002011
101192,1192,SAV,20498,YES,NO ,NO ,3528309518562060,53000196
101193,1193,SAV,20232,NO ,NO ,NO ,36111111111111,71214579
101194,1194,SAV,27314,YES,NO ,NO ,4146-6643-9004-5458,11900571
101195,1195,SAV,103903.25,YES,NO ,NO ,,11200365
201195,1195,CHK,85011.75,YES,NO ,NO ,,11400495
101196,1196,SAV,1937,NO ,YES,NO ,,113000023
101197,1197,SAV,4955,NO ,YES,NO ,5520111111111120,11000138
101198,1198,SAV,14345,NO ,NO ,NO ,4024007121595480,61000052
101199,1199,SAV,918,YES,NO ,NO ,6220264390045750,11200365
101200,1200,LN ,57628,YES,NO ,NO ,30411111111111,71214579
101201,1201,CHK,27842,NO ,YES,NO ,5580977968891500,125000574
101202,1202,CHK,66086,NO ,NO ,NO ,6220264390045750,82000073
101203,1203,CHK,5059,NO ,NO ,NO ,3400-000000-00009,11200365
101204,1204,LN ,60811,YES,NO ,NO ,30310111161029,63100277
101205,1205,CHK,1852.4,NO ,YES,YES,4024007121595480,81000032
201205,1205,SAV,1515.6,NO ,YES,YES,3400-000000-00009,107000327
101206,1206,CHK,27337,NO ,YES,NO ,,125000574
101207,1207,SAV,47052,YES,YES,NO ,3400 000000 00009,123103716
101208,1208,SAV,166,NO ,YES,NO ,38111111111119,11000138
101209,1209,SAV,511,YES,NO ,YES,4146-6643-9004-5458,122400724
101210,1210,CHK,883.3,NO ,YES,NO ,6220264390045750,11200608
201210,1210,SAV,722.7,NO ,YES,NO ,4024 0071 2159 5481,73000176
101211,1211,CHK,4770,YES,YES,NO ,180030951856201,124000737
101297,1297,SAV,9317,YES,YES,NO ,3400 000000 00009,61000052
101298,1298,SAV,725,NO ,YES,YES,5169-7990-9185-4334,63000047
101299,1299,SAV,47713,YES,NO ,NO ,,11900571
101300,1300,SAV,549.45,NO ,YES,YES,3400-000000-00009,53904483
201300,1300,CHK,449.55,NO ,YES,YES,5462522444922680,71214579
101301,1301,SAV,2284,NO ,YES,YES,,81904808
101302,1302,CHK,35401,YES,NO ,NO ,3528-3095-1856-2063,26009593
101303,1303,CHK,628,NO ,NO ,NO ,,21200339
101304,1304,LN ,5800,NO ,YES,NO ,180030951856201,53000196
101305,1305,CHK,3502.95,NO ,NO ,NO ,5520111111111120,54001204
201305,1305,SAV,2866.05,NO ,NO ,NO ,,11900571
101306,1306,CHK,433,YES,YES,NO ,30411111111111,53904483
101307,1307,CHK,2607,NO ,YES,NO ,,63000047
101308,1308,LN ,17321,YES,NO ,NO ,30510011111111,125200879
101309,1309,CHK,7220,NO ,YES,YES,180030951856201,125200879
101310,1310,CHK,4.95,NO ,YES,YES,,122400724
201310,1310,SAV,4.05,NO ,YES,YES,,211672531
101311,1311,CHK,25736,YES,YES,NO ,3400-000000-00009,64000020
101312,1312,LN ,3798,NO ,YES,NO ,4146 6643 9004 5458,11000138
101313,1313,CHK,8639,YES,YES,NO ,180030951856201,113000023
101314,1314,SAV,-567,NO ,YES,YES,30210111161229,21000322
101315,1315,SAV,426.8,NO ,YES,YES,6220264390045750,71103619
201315,1315,CHK,349.2,NO ,YES,YES,5169 7990 9185 4334,21000322
101316,1316,SAV,174533,YES,NO ,NO ,4024 0071 2159 5481,61000052
101317,1317,SAV,3898,NO ,YES,YES,,26009593
101318,1318,SAV,95915,YES,NO ,NO ,4146-6643-9004-5458,21200339
101319,1319,SAV,40646,YES,NO ,NO ,5580977968891500,211672531
101320,1320,SAV,36889.05,YES,NO ,NO ,,63000047
201320,1320,CHK,30181.95,YES,NO ,NO ,3528-3095-1856-2063,21000322
101321,1321,SAV,2536,NO ,NO ,NO ,4146 6643 9004 5458,53000196
101322,1322,CHK,-2658,NO ,YES,YES,213130951856200,63100277
101323,1323,CHK,3704,NO ,YES,YES,3530 1113 3330 0000,53000196
101324,1324,LN ,12849,YES,NO ,NO ,30310111161029,124101555
101325,1325,SAV,1695.1,NO ,NO ,NO ,4146-6643-9004-5458,73000176
201325,1325,CHK,1386.9,NO ,NO ,NO ,6220264390045750,113000023
101326,1326,SAV,80341,YES,NO ,NO ,30111111161229,81000032
101327,1327,SAV,18235,YES,NO ,NO ,38111111111119,51000017
101328,1328,SAV,-4236,YES,YES,YES,30210111161229,125000024
101329,1329,SAV,1636,YES,NO ,NO ,4146-6643-9004-5458,51000017
101330,1330,SAV,47331.9,YES,YES,NO ,5423111111111110,63000047
102341,2341,CHK,7090,YES,NO ,NO ,4146 6643 9004 5458,122101706
102342,2342,CHK,4136,YES,NO ,YES,,31202084
102343,2343,SAV,7651,YES,YES,YES,3400-000000-00009,107000327
102344,2344,SAV,39988,YES,NO ,NO ,36111111111111,122400724
102345,2345,SAV,2874.85,YES,NO ,NO ,5169-7990-9185-4334,107000327
202345,2345,CHK,2352.15,YES,NO ,NO ,5520111111111120,21000322
102346,2346,SAV,8079,YES,YES,NO ,5383908528354960,26009593
102347,2347,SAV,3226,YES,YES,YES,4024-0071-2159-5481,123103716
102348,2348,SAV,48664,YES,NO ,NO ,5383908528354960,51000017
102349,2349,SAV,1197,YES,YES,NO ,5462522444922680,71103619
102350,2350,SAV,6455.35,YES,NO ,YES,3528309518562060,52001633
202350,2350,CHK,5281.65,YES,NO ,YES,4146-6643-9004-5458,124101555
102351,2351,SAV,2117,YES,YES,YES,3400 000000 00009,124101555
102352,2352,SAV,397,YES,YES,YES,6520224090045450,307070267
102353,2353,CHK,5072,YES,NO ,NO ,5383908528354960,53904483
102354,2354,CHK,3906,NO ,YES,YES,,81904808
102355,2355,CHK,7038.35,NO ,YES,NO ,213130951856200,11200365
202355,2355,SAV,5758.65,NO ,YES,NO ,5462522444922680,11500010
102356,2356,LN ,3569,YES,NO ,YES,5423111111111110,11200608
102357,2357,CHK,5342,YES,YES,YES,5520111111111120,101000035
102272,2272,LN ,5647,YES,NO ,NO ,30111111161229,51000017
102273,2273,SAV,796,YES,YES,YES,378282246310005,11000138
102274,2274,SAV,13737,YES,NO ,NO ,38111111111119,121000358
102275,2275,SAV,11306.9,YES,YES,NO ,5520111111111120,63100277
202275,2275,CHK,9251.1,YES,YES,NO ,30011111111119,26009593
102276,2276,LN ,17639,YES,YES,NO ,5423111111111110,71214579
102277,2277,CHK,59875,YES,YES,NO ,,11400495
102278,2278,CHK,41503,YES,NO ,NO ,5580977968891500,73000176
102279,2279,CHK,7496,YES,YES,NO ,30011111111119,123103716
102280,2280,LN ,14946,YES,YES,NO ,5423111111111110,53000196
102281,2281,CHK,3758,YES,YES,YES,5462522444922680,26009593
102282,2282,CHK,23497,YES,YES,NO ,4024 0071 2159 5481,53000196
102283,2283,CHK,4173,NO ,YES,NO ,3400 000000 00009,211672531
102284,2284,SAV,39978,YES,NO ,NO ,,123103716
102285,2285,SAV,35050.4,YES,YES,NO ,5169 7990 9185 4334,11200608
202285,2285,CHK,28677.6,YES,YES,NO ,30510011111111,63000047
102286,2286,SAV,49095,YES,NO ,NO ,5169799091854330,21000322
102287,2287,CHK,24042,YES,YES,YES,6220264390045750,61000052
102288,2288,LN ,11244,NO ,YES,NO ,,125000024
102289,2289,CHK,3794,YES,YES,YES,,101000035
102290,2290,CHK,8217.55,NO ,YES,NO ,30510011111111,54001204
202290,2290,SAV,6723.45,NO ,YES,NO ,5285696282092970,64000020
102291,2291,CHK,1881,NO ,YES,YES,5285696282092970,21000322
102292,2292,LN ,6780,YES,NO ,NO ,30111111161229,53904483
102293,2293,SAV,5198,YES,NO ,NO ,5169-7990-9185-4334,54001204
102380,2380,SAV,1428.9,YES,NO ,NO ,36111111111111,63100277
202380,2380,CHK,1169.1,YES,NO ,NO ,30210111161229,11500010
102381,2381,SAV,53260,YES,YES,NO ,3528-3095-1856-2063,124000737
102382,2382,CHK,29438,NO ,YES,YES,5423111111111110,41001039
102383,2383,CHK,1181,NO ,YES,YES,30510011111111,124101555
102384,2384,LN ,21177,YES,NO ,NO ,5169 7990 9185 4334,21300077
102385,2385,CHK,3542.55,NO ,YES,YES,3400-000000-00009,51000017
202385,2385,SAV,2898.45,NO ,YES,YES,5580977968891500,81000032
102386,2386,SAV,18505,YES,YES,NO ,,125000574
102387,2387,SAV,5819,NO ,YES,YES,30411111111111,124000737
102388,2388,SAV,883,YES,YES,NO ,5169-7990-9185-4334,63000047
102389,2389,SAV,20228,NO ,YES,NO ,340000000000009,41001039
102390,2390,SAV,4837.8,NO ,YES,NO ,30411111111111,31202084
202390,2390,CHK,3958.2,NO ,YES,NO ,4024007121595480,53000196
102391,2391,SAV,7910,YES,YES,YES,36111111111111,211672531
102392,2392,SAV,14234,YES,YES,NO ,5169-7990-9185-4334,71103619
102393,2393,CHK,8045,NO ,YES,YES,213130951856200,71103619
102394,2394,CHK,11955,NO ,YES,NO ,6520224090045450,51000017
102395,2395,CHK,5562.7,YES,NO ,YES,5169 7990 9185 4334,123002011
202395,2395,SAV,4551.3,YES,NO ,YES,,53904483
102396,2396,LN ,21865,YES,NO ,NO ,6520224090045450,103000017
102397,2397,SAV,147862,YES,NO ,NO ,4146664390045450,121000358
102398,2398,SAV,5225,YES,NO ,YES,5169799091854330,125000574
102399,2399,SAV,5473,NO ,YES,YES,5285696282092970,71103619
102400,2400,LN ,-3239,YES,NO ,NO ,5169-7990-9185-4334,82000073
102401,2401,CHK,8377,YES,NO ,NO ,30111111161229,123002011
102402,2402,CHK,4579,YES,YES,NO ,30411111111111,51000017
102403,2403,SAV,11786,YES,YES,NO ,6520224090045450,107000327
102404,2404,SAV,5806,NO ,YES,NO ,5580977968891500,64000020
102405,2405,SAV,500.5,NO ,YES,NO ,4146-6643-9004-5458,123103716
202405,2405,CHK,409.5,NO ,YES,NO ,30210111161229,63100277
102406,2406,SAV,2894,YES,YES,YES,5383908528354960,51000017
102407,2407,SAV,5803,YES,YES,YES,6220264390045750,31202084
102408,2408,SAV,-612,NO ,YES,YES,4024007121595480,121000358
102409,2409,SAV,35413,YES,YES,NO ,5169-7990-9185-4334,26009593
102410,2410,SAV,5985.65,YES,YES,YES,5383908528354960,307070267
202410,2410,CHK,4897.35,YES,YES,YES,5580977968891500,31202084
102411,2411,SAV,2003,YES,NO ,YES,5462522444922680,71000505
102412,2412,SAV,70548,YES,YES,NO ,180030951856201,124000737
102413,2413,SAV,11261,YES,NO ,NO ,5520111111111120,11000138
102414,2414,SAV,43529,YES,NO ,NO ,6011567891012130,101100045
102415,2415,CHK,1921.15,YES,NO ,NO ,5383908528354960,323070380
202415,2415,SAV,1571.85,YES,NO ,NO ,,11900571
102416,2416,LN ,13852,YES,YES,NO ,5423111111111110,54001204
102417,2417,CHK,-213,YES,YES,YES,38111111111119,31202084
102418,2418,SAV,4493,NO ,YES,NO ,5169-7990-9185-4334,73000176
102419,2419,SAV,72041,YES,NO ,NO ,4146-6643-9004-5458,21300077
102420,2420,SAV,14648.15,YES,YES,YES,,123002011
202420,2420,CHK,11984.85,YES,YES,YES,30011111111119,101000035
102421,2421,CHK,2137,YES,YES,NO ,3400 000000 00009,53000196
102422,2422,CHK,7856,YES,NO ,NO ,3400 000000 00009,81904808
102423,2423,CHK,10985,NO ,YES,YES,,11900571
102424,2424,LN ,11819,YES,YES,NO ,5520111111111120,71214579
102425,2425,SAV,2697.75,YES,NO ,NO ,5423111111111110,73000176
202425,2425,CHK,2207.25,YES,NO ,NO ,5383908528354960,63000047
102426,2426,SAV,6340,YES,YES,YES,6520224090045450,41001039
102427,2427,SAV,24347,YES,YES,NO ,6011567891012130,61000052
102428,2428,SAV,13631,YES,YES,YES,213130951856200,81904808
102429,2429,CHK,978,YES,YES,NO ,30411111111111,52001633
102430,2430,CHK,59213,YES,NO ,NO ,213130951856200,121000358
202430,2430,SAV,48447,YES,NO ,NO ,6011567891012130,323070380
102431,2431,CHK,2115,NO ,YES,NO ,30011111111119,21200339
102432,2432,LN ,8478,NO ,YES,NO ,3528-3095-1856-2063,71214579
102433,2433,CHK,9209,YES,NO ,NO ,30310111161029,11900571
102434,2434,CHK,2737,NO ,YES,YES,3528309518562060,64000020
102435,2435,CHK,69343.45,YES,NO ,NO ,6011567891012130,11000138
202435,2435,SAV,56735.55,YES,NO ,NO ,36111111111111,54001204
102436,2436,SAV,1115,YES,NO ,YES,3400-000000-00009,52001633
102437,2437,SAV,-287,YES,YES,NO ,,54001204
102438,2438,SAV,20652,YES,YES,NO ,213130951856200,21300077
102439,2439,SAV,15263,YES,NO ,NO ,213130951856200,123103716
102440,2440,SAV,15132.15,YES,YES,NO ,,54001204
202440,2440,CHK,12380.85,YES,YES,NO ,5169799091854330,41001039
102441,2441,SAV,3988,NO ,YES,NO ,,71000505
102442,2442,SAV,26883,YES,YES,NO ,38111111111119,71214579
102358,2358,CHK,3583,YES,YES,NO ,5169-7990-9185-4334,125000024
102359,2359,CHK,3917,YES,YES,YES,3400-000000-00009,51000017
102360,2360,LN ,7991,YES,YES,NO ,5169799091854330,21000322
102361,2361,CHK,1905,NO ,YES,YES,5169 7990 9185 4334,101000035
102362,2362,CHK,36600,YES,YES,NO ,4024007121595480,61000052
102363,2363,CHK,47839,YES,YES,YES,5520111111111120,123103716
102364,2364,LN ,6409,NO ,YES,NO ,3400 000000 00009,82000073
102365,2365,SAV,1762.2,YES,YES,NO ,30011111111119,122101706
202365,2365,CHK,1441.8,YES,YES,NO ,38111111111119,21200339
102366,2366,SAV,102462,YES,YES,NO ,5462522444922680,63000047
102367,2367,SAV,3985,YES,NO ,NO ,,122400724
102368,2368,SAV,19083,YES,YES,YES,5169 7990 9185 4334,51000017
102369,2369,SAV,17324,YES,YES,YES,5462522444922680,122101706
102370,2370,SAV,11755.15,YES,YES,NO ,4024 0071 2159 5481,26009593
202370,2370,CHK,9617.85,YES,YES,NO ,5423111111111110,124101555
102371,2371,SAV,9677,YES,NO ,NO ,5580977968891500,101000035
102372,2372,SAV,46069,YES,NO ,NO ,,64000020
102373,2373,SAV,63017,NO ,YES,NO ,6220264390045750,11400495
102374,2374,SAV,2222,YES,YES,YES,30310111161029,125000024
102375,2375,SAV,12037.85,YES,YES,NO ,30210111161229,81000032
202375,2375,CHK,9849.15,YES,YES,NO ,30411111111111,53904483
